player_name,stat_family,market,is_alternate,line,side,book,odds,projection_mu,sigma,model_probability,fair_probability,implied_probability,edge,hit_rate_l5,hit_rate_l10,hit_rate_l20,cv,home_team,away_team,commence_time,event_id
Bobby Witt Jr.,hits,batter_hits,False,0.5,OVER,betonlineag,-417,1.6302419900894165,0.6749485577105528,0.952989722919465,0.952989722919465,0.8065764023210832,0.14641332059838186,100.0,90.0,85.0,0.5191911982388868,Kansas City Royals,Cleveland Guardians,2026-05-06T23:41:00Z,30d2a93f1ca79f37c19806e74ed1cdab
Bobby Witt Jr.,hits,batter_hits,False,0.5,OVER,hardrockbet_oh,-325,1.6302419900894165,0.6749485577105528,0.952989722919465,0.952989722919465,0.7647058823529411,0.18828384056652392,100.0,90.0,85.0,0.5191911982388868,Kansas City Royals,Cleveland Guardians,2026-05-06T23:41:00Z,30d2a93f1ca79f37c19806e74ed1cdab
Bobby Witt Jr.,hits,batter_hits,False,0.5,OVER,betmgm,-235,1.6302419900894165,0.6749485577105528,0.952989722919465,0.952989722919465,0.7014925373134329,0.2514971856060322,100.0,90.0,85.0,0.5191911982388868,Kansas City Royals,Cleveland Guardians,2026-05-06T23:41:00Z,30d2a93f1ca79f37c19806e74ed1cdab
Ivan Herrera,total_bases,batter_total_bases,False,0.5,OVER,betmgm,-200,5.799580307006836,1.286683937707919,0.999980956607751,0.999980956607751,0.6666666666666666,0.33331428994108436,80.0,80.0,85.0,0.677202072477852,St. Louis Cardinals,Milwaukee Brewers,2026-05-06T17:16:00Z,71fad9f636c723c1e774d7aa9651880b
Andy Pages,total_bases,batter_total_bases,False,0.5,OVER,betonlineag,-244,2.8376221656799316,0.8432740427115678,0.9972150231437703,0.9972150231437703,0.7093023255813954,0.2879126975623749,100.0,90.0,70.0,0.6023386019368342,Houston Astros,Los Angeles Dodgers,2026-05-06T18:11:00Z,de734f0e0ca302bf4a6c20844ec6127c
Chase Meidroth,total_bases,batter_total_bases,False,0.5,OVER,hardrockbet_oh,-200,2.4155359268188477,0.7888106377466155,0.9924168831453639,0.9924168831453639,0.6666666666666666,0.3257502164786973,100.0,80.0,80.0,0.6573421981221796,Los Angeles Angels,Chicago White Sox,2026-05-06T20:08:00Z,7c30fa11564865dd19f2a9c4a7e9d937
Chase Meidroth,total_bases,batter_total_bases,False,0.5,OVER,betonlineag,-217,2.4155359268188477,0.7888106377466155,0.9924168831453639,0.9924168831453639,0.6845425867507886,0.3078742963945753,100.0,80.0,80.0,0.6573421981221796,Los Angeles Angels,Chicago White Sox,2026-05-06T20:08:00Z,7c30fa11564865dd19f2a9c4a7e9d937
Chase Meidroth,total_bases,batter_total_bases,False,0.5,OVER,williamhill_us,-197,2.4155359268188477,0.7888106377466155,0.9924168831453639,0.9924168831453639,0.6632996632996633,0.32911721984570064,100.0,80.0,80.0,0.6573421981221796,Los Angeles Angels,Chicago White Sox,2026-05-06T20:08:00Z,7c30fa11564865dd19f2a9c4a7e9d937
Chase Meidroth,total_bases,batter_total_bases,False,0.5,OVER,betmgm,-190,2.4155359268188477,0.7888106377466155,0.9924168831453639,0.9924168831453639,0.6551724137931034,0.3372444693522605,100.0,80.0,80.0,0.6573421981221796,Los Angeles Angels,Chicago White Sox,2026-05-06T20:08:00Z,7c30fa11564865dd19f2a9c4a7e9d937
Matt Olson,total_bases,batter_total_bases,False,1.5,OVER,fliff,105,7.797825813293457,1.4757295747452437,0.9999901207080567,0.9999901207080567,0.4878048780487805,0.5121852426592762,80.0,90.0,80.0,0.46116549210788865,Seattle Mariners,Atlanta Braves,2026-05-06T20:10:00Z,1f8259cdeb29bfd068ffa5cbaea3e8d7
Ozzie Albies,total_bases,batter_total_bases,False,1.5,OVER,fliff,120,4.655073642730713,1.247219128924647,0.9942917791329506,0.9942917791329506,0.45454545454545453,0.539746324587496,100.0,90.0,70.0,0.415739709641549,Seattle Mariners,Atlanta Braves,2026-05-06T20:10:00Z,1f8259cdeb29bfd068ffa5cbaea3e8d7
Ozzie Albies,total_bases,batter_total_bases,False,1.5,OVER,betonlineag,136,4.655073642730713,1.247219128924647,0.9942917791329506,0.9942917791329506,0.423728813559322,0.5705629655736286,100.0,90.0,70.0,0.415739709641549,Seattle Mariners,Atlanta Braves,2026-05-06T20:10:00Z,1f8259cdeb29bfd068ffa5cbaea3e8d7
Ozzie Albies,total_bases,batter_total_bases,False,0.5,OVER,betonlineag,-244,5.567904472351074,1.247219128924647,0.9999758146755716,0.9999758146755716,0.7093023255813954,0.29067348909417623,100.0,100.0,90.0,0.415739709641549,Seattle Mariners,Atlanta Braves,2026-05-06T20:10:00Z,1f8259cdeb29bfd068ffa5cbaea3e8d7
