band,cfg,hr_min,edg_min,cv_max,mu_min,tp_min,n_total,n_graded,wins,losses,HR_pct,ROI_pct,ROI_lo,ROI_hi,P_and_L,consist,grd_days
"[-199,-150]",HR≥-/EDG≥-/CV≤0.7/μ≥0.0/TP≥55,66.0,,0.7,0.0,55.0,56,50,33,17,66.0,5.58,-15.66,26.82,2.79,0.583,12
"[-199,-150]",HR≥-/EDG≥-/CV≤0.7/μ≥0.5/TP≥-,61.54,,0.7,0.5,,42,39,24,15,61.54,-1.86,-26.56,22.83,-0.727,0.615,13
"[-199,-150]",HR≥-/EDG≥-/CV≤0.7/μ≥0.5/TP≥50,61.54,,0.7,0.5,50.0,42,39,24,15,61.54,-1.86,-26.56,22.83,-0.727,0.615,13
"[-199,-150]",HR≥-/EDG≥-/CV≤0.7/μ≥0.5/TP≥55,63.16,,0.7,0.5,55.0,41,38,24,14,63.16,0.72,-24.1,25.54,0.273,0.667,12
"[-199,-150]",HR≥-/EDG≥-/CV≤0.6/μ≥-/TP≥-,59.68,,0.6,,,68,62,37,25,59.68,-4.38,-24.12,15.36,-2.715,0.385,13
"[-199,-150]",HR≥-/EDG≥-/CV≤0.6/μ≥-/TP≥50,61.4,,0.6,,50.0,63,57,35,22,61.4,-1.4,-21.89,19.1,-0.797,0.385,13
"[-199,-150]",HR≥-/EDG≥-/CV≤0.6/μ≥-/TP≥55,63.64,,0.6,,55.0,61,55,35,20,63.64,2.19,-18.44,22.81,1.203,0.417,12
"[-199,-150]",HR≥-/EDG≥-/CV≤0.6/μ≥0.0/TP≥-,64.0,,0.6,0.0,,56,50,32,18,64.0,2.53,-19.02,24.08,1.264,0.462,13
"[-199,-150]",HR≥-/EDG≥-/CV≤0.6/μ≥0.0/TP≥50,64.0,,0.6,0.0,50.0,56,50,32,18,64.0,2.53,-19.02,24.08,1.264,0.462,13
"[-199,-150]",HR≥-/EDG≥-/CV≤0.6/μ≥0.0/TP≥55,65.31,,0.6,0.0,55.0,55,49,32,17,65.31,4.62,-16.97,26.21,2.264,0.5,12
"[-199,-150]",HR≥-/EDG≥-/CV≤0.6/μ≥0.5/TP≥-,60.53,,0.6,0.5,,41,38,23,15,60.53,-3.3,-28.49,21.89,-1.253,0.538,13
"[-199,-150]",HR≥-/EDG≥-/CV≤0.6/μ≥0.5/TP≥50,60.53,,0.6,0.5,50.0,41,38,23,15,60.53,-3.3,-28.49,21.89,-1.253,0.538,13
"[-199,-150]",HR≥-/EDG≥-/CV≤0.6/μ≥0.5/TP≥55,62.16,,0.6,0.5,55.0,40,37,23,14,62.16,-0.68,-26.03,24.66,-0.253,0.583,12
"[-199,-150]",HR≥-/EDG≥-/CV≤0.5/μ≥-/TP≥-,61.22,,0.5,,,53,49,30,19,61.22,-1.94,-24.04,20.16,-0.949,0.462,13
"[-199,-150]",HR≥-/EDG≥-/CV≤0.5/μ≥-/TP≥50,63.64,,0.5,,50.0,48,44,28,16,63.64,2.2,-20.91,25.32,0.969,0.462,13
"[-199,-150]",HR≥-/EDG≥-/CV≤0.5/μ≥-/TP≥55,66.67,,0.5,,55.0,46,42,28,14,66.67,7.07,-16.13,30.27,2.969,0.5,12
"[-199,-150]",HR≥-/EDG≥-/CV≤0.5/μ≥0.0/TP≥-,70.0,,0.5,0.0,,44,40,28,12,70.0,12.42,-10.7,35.55,4.969,0.615,13
"[-199,-150]",HR≥-/EDG≥-/CV≤0.5/μ≥0.0/TP≥50,70.0,,0.5,0.0,50.0,44,40,28,12,70.0,12.42,-10.7,35.55,4.969,0.615,13
"[-199,-150]",HR≥-/EDG≥-/CV≤0.5/μ≥0.0/TP≥55,71.79,,0.5,0.0,55.0,43,39,28,11,71.79,15.3,-7.7,38.31,5.969,0.667,12
"[-199,-150]",HR≥-/EDG≥-/CV≤0.45/μ≥-/TP≥-,66.67,,0.45,,,42,39,26,13,66.67,6.63,-17.36,30.63,2.587,0.583,12
"[-199,-150]",HR≥-/EDG≥-/CV≤0.45/μ≥-/TP≥50,68.57,,0.45,,50.0,38,35,24,11,68.57,10.02,-15.04,35.08,3.506,0.583,12
"[-199,-150]",HR≥-/EDG≥-/CV≤0.45/μ≥-/TP≥55,70.59,,0.45,,55.0,37,34,24,10,70.59,13.25,-11.72,38.22,4.506,0.636,11
"[-199,-150]",HR≥-/EDG≥-/CV≤0.45/μ≥0.0/TP≥-,72.73,,0.45,0.0,,36,33,24,9,72.73,16.68,-8.1,41.47,5.506,0.75,12
"[-199,-150]",HR≥-/EDG≥-/CV≤0.45/μ≥0.0/TP≥50,72.73,,0.45,0.0,50.0,36,33,24,9,72.73,16.68,-8.1,41.47,5.506,0.75,12
"[-199,-150]",HR≥-/EDG≥-/CV≤0.45/μ≥0.0/TP≥55,75.0,,0.45,0.0,55.0,35,32,24,8,75.0,20.33,-4.16,44.82,6.506,0.818,11
"[-199,-150]",HR≥-/EDG≥-5.0/CV≤-/μ≥-/TP≥-,63.83,-5.0,,,,52,47,30,17,63.83,1.77,-20.39,23.94,0.832,0.538,13
"[-199,-150]",HR≥-/EDG≥-5.0/CV≤-/μ≥-/TP≥50,63.83,-5.0,,,50.0,52,47,30,17,63.83,1.77,-20.39,23.94,0.832,0.538,13
"[-199,-150]",HR≥-/EDG≥-5.0/CV≤-/μ≥-/TP≥55,65.22,-5.0,,,55.0,51,46,30,16,65.22,3.98,-18.23,26.2,1.832,0.583,12
"[-199,-150]",HR≥-/EDG≥-5.0/CV≤-/μ≥0.0/TP≥-,63.83,-5.0,,0.0,,52,47,30,17,63.83,1.77,-20.39,23.94,0.832,0.538,13
"[-199,-150]",HR≥-/EDG≥-5.0/CV≤-/μ≥0.0/TP≥50,63.83,-5.0,,0.0,50.0,52,47,30,17,63.83,1.77,-20.39,23.94,0.832,0.538,13
"[-199,-150]",HR≥-/EDG≥-5.0/CV≤-/μ≥0.0/TP≥55,65.22,-5.0,,0.0,55.0,51,46,30,16,65.22,3.98,-18.23,26.2,1.832,0.583,12
"[-199,-150]",HR≥-/EDG≥-5.0/CV≤-/μ≥0.5/TP≥-,64.29,-5.0,,0.5,,45,42,27,15,64.29,2.38,-21.01,25.77,1.001,0.538,13
"[-199,-150]",HR≥-/EDG≥-5.0/CV≤-/μ≥0.5/TP≥50,64.29,-5.0,,0.5,50.0,45,42,27,15,64.29,2.38,-21.01,25.77,1.001,0.538,13
"[-199,-150]",HR≥-/EDG≥-5.0/CV≤-/μ≥0.5/TP≥55,65.85,-5.0,,0.5,55.0,44,41,27,14,65.85,4.88,-18.56,28.32,2.001,0.583,12
"[-199,-150]",HR≥-/EDG≥-5.0/CV≤0.7/μ≥-/TP≥-,64.29,-5.0,0.7,,,47,42,27,15,64.29,2.63,-20.81,26.07,1.104,0.615,13
"[-199,-150]",HR≥-/EDG≥-5.0/CV≤0.7/μ≥-/TP≥50,64.29,-5.0,0.7,,50.0,47,42,27,15,64.29,2.63,-20.81,26.07,1.104,0.615,13
"[-199,-150]",HR≥-/EDG≥-5.0/CV≤0.7/μ≥-/TP≥55,65.85,-5.0,0.7,,55.0,46,41,27,14,65.85,5.13,-18.36,28.62,2.104,0.667,12
"[-199,-150]",HR≥-/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥-,64.29,-5.0,0.7,0.0,,47,42,27,15,64.29,2.63,-20.81,26.07,1.104,0.615,13
"[-199,-150]",HR≥-/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥50,64.29,-5.0,0.7,0.0,50.0,47,42,27,15,64.29,2.63,-20.81,26.07,1.104,0.615,13
"[-199,-150]",HR≥-/EDG≥-5.0/CV≤0.7/μ≥0.0/TP≥55,65.85,-5.0,0.7,0.0,55.0,46,41,27,14,65.85,5.13,-18.36,28.62,2.104,0.667,12
"[-199,-150]",HR≥-/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥-,64.86,-5.0,0.7,0.5,,40,37,24,13,64.86,3.44,-21.46,28.34,1.273,0.692,13
"[-199,-150]",HR≥-/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥50,64.86,-5.0,0.7,0.5,50.0,40,37,24,13,64.86,3.44,-21.46,28.34,1.273,0.692,13
"[-199,-150]",HR≥-/EDG≥-5.0/CV≤0.7/μ≥0.5/TP≥55,66.67,-5.0,0.7,0.5,55.0,39,36,24,12,66.67,6.31,-18.63,31.25,2.273,0.75,12
"[-199,-150]",HR≥-/EDG≥-5.0/CV≤0.6/μ≥-/TP≥-,63.41,-5.0,0.6,,,46,41,26,15,63.41,1.41,-22.49,25.31,0.578,0.615,13
"[-199,-150]",HR≥-/EDG≥-5.0/CV≤0.6/μ≥-/TP≥50,63.41,-5.0,0.6,,50.0,46,41,26,15,63.41,1.41,-22.49,25.31,0.578,0.615,13
"[-199,-150]",HR≥-/EDG≥-5.0/CV≤0.6/μ≥-/TP≥55,65.0,-5.0,0.6,,55.0,45,40,26,14,65.0,3.94,-20.02,27.91,1.578,0.667,12
"[-199,-150]",HR≥-/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥-,63.41,-5.0,0.6,0.0,,46,41,26,15,63.41,1.41,-22.49,25.31,0.578,0.615,13
"[-199,-150]",HR≥-/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥50,63.41,-5.0,0.6,0.0,50.0,46,41,26,15,63.41,1.41,-22.49,25.31,0.578,0.615,13
"[-199,-150]",HR≥-/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥55,65.0,-5.0,0.6,0.0,55.0,45,40,26,14,65.0,3.94,-20.02,27.91,1.578,0.667,12
"[-199,-150]",HR≥-/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥-,63.89,-5.0,0.6,0.5,,39,36,23,13,63.89,2.07,-23.38,27.53,0.747,0.615,13
"[-199,-150]",HR≥-/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥50,63.89,-5.0,0.6,0.5,50.0,39,36,23,13,63.89,2.07,-23.38,27.53,0.747,0.615,13
"[-199,-150]",HR≥-/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥55,65.71,-5.0,0.6,0.5,55.0,38,35,23,12,65.71,4.99,-20.53,30.51,1.747,0.667,12
"[-199,-150]",HR≥-/EDG≥-5.0/CV≤0.5/μ≥-/TP≥-,66.67,-5.0,0.5,,,36,33,22,11,66.67,6.92,-19.31,33.15,2.283,0.538,13
"[-199,-150]",HR≥-/EDG≥-5.0/CV≤0.5/μ≥-/TP≥50,66.67,-5.0,0.5,,50.0,36,33,22,11,66.67,6.92,-19.31,33.15,2.283,0.538,13
"[-199,-150]",HR≥-/EDG≥-5.0/CV≤0.5/μ≥-/TP≥55,68.75,-5.0,0.5,,55.0,35,32,22,10,68.75,10.26,-15.94,36.46,3.283,0.583,12
"[-199,-150]",HR≥-/EDG≥-5.0/CV≤0.5/μ≥0.0/TP≥-,66.67,-5.0,0.5,0.0,,36,33,22,11,66.67,6.92,-19.31,33.15,2.283,0.538,13
"[-199,-150]",HR≥-/EDG≥-5.0/CV≤0.5/μ≥0.0/TP≥50,66.67,-5.0,0.5,0.0,50.0,36,33,22,11,66.67,6.92,-19.31,33.15,2.283,0.538,13
"[-199,-150]",HR≥-/EDG≥-5.0/CV≤0.5/μ≥0.0/TP≥55,68.75,-5.0,0.5,0.0,55.0,35,32,22,10,68.75,10.26,-15.94,36.46,3.283,0.583,12
"[-199,-150]",HR≥-/EDG≥0.0/CV≤-/μ≥-/TP≥-,62.16,0.0,,,,40,37,23,14,62.16,-0.58,-25.95,24.79,-0.213,0.462,13
"[-199,-150]",HR≥-/EDG≥0.0/CV≤-/μ≥-/TP≥50,62.16,0.0,,,50.0,40,37,23,14,62.16,-0.58,-25.95,24.79,-0.213,0.462,13
"[-199,-150]",HR≥-/EDG≥0.0/CV≤-/μ≥-/TP≥55,63.89,0.0,,,55.0,39,36,23,13,63.89,2.18,-23.3,27.67,0.787,0.5,12
"[-199,-150]",HR≥-/EDG≥0.0/CV≤-/μ≥0.0/TP≥-,62.16,0.0,,0.0,,40,37,23,14,62.16,-0.58,-25.95,24.79,-0.213,0.462,13
"[-199,-150]",HR≥-/EDG≥0.0/CV≤-/μ≥0.0/TP≥50,62.16,0.0,,0.0,50.0,40,37,23,14,62.16,-0.58,-25.95,24.79,-0.213,0.462,13
"[-199,-150]",HR≥-/EDG≥0.0/CV≤-/μ≥0.0/TP≥55,63.89,0.0,,0.0,55.0,39,36,23,13,63.89,2.18,-23.3,27.67,0.787,0.5,12
"[-199,-150]",HR≥-/EDG≥0.0/CV≤-/μ≥0.5/TP≥-,62.86,0.0,,0.5,,38,35,22,13,62.86,0.43,-25.55,26.41,0.15,0.538,13
"[-199,-150]",HR≥-/EDG≥0.0/CV≤-/μ≥0.5/TP≥50,62.86,0.0,,0.5,50.0,38,35,22,13,62.86,0.43,-25.55,26.41,0.15,0.538,13
"[-199,-150]",HR≥-/EDG≥0.0/CV≤-/μ≥0.5/TP≥55,64.71,0.0,,0.5,55.0,37,34,22,12,64.71,3.38,-22.7,29.47,1.15,0.583,12
"[-199,-150]",HR≥-/EDG≥0.0/CV≤0.7/μ≥-/TP≥-,60.61,0.0,0.7,,,36,33,20,13,60.61,-2.85,-30.02,24.32,-0.941,0.538,13
"[-199,-150]",HR≥-/EDG≥0.0/CV≤0.7/μ≥-/TP≥50,60.61,0.0,0.7,,50.0,36,33,20,13,60.61,-2.85,-30.02,24.32,-0.941,0.538,13
"[-199,-150]",HR≥-/EDG≥0.0/CV≤0.7/μ≥-/TP≥55,62.5,0.0,0.7,,55.0,35,32,20,12,62.5,0.18,-27.17,27.53,0.059,0.583,12
"[-199,-150]",HR≥-/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥-,60.61,0.0,0.7,0.0,,36,33,20,13,60.61,-2.85,-30.02,24.32,-0.941,0.538,13
"[-199,-150]",HR≥-/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥50,60.61,0.0,0.7,0.0,50.0,36,33,20,13,60.61,-2.85,-30.02,24.32,-0.941,0.538,13
"[-199,-150]",HR≥-/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥55,62.5,0.0,0.7,0.0,55.0,35,32,20,12,62.5,0.18,-27.17,27.53,0.059,0.583,12
"[-199,-150]",HR≥-/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥-,61.29,0.0,0.7,0.5,,34,31,19,12,61.29,-1.87,-29.81,26.08,-0.578,0.615,13
"[-199,-150]",HR≥-/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥50,61.29,0.0,0.7,0.5,50.0,34,31,19,12,61.29,-1.87,-29.81,26.08,-0.578,0.615,13
"[-199,-150]",HR≥-/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥55,63.33,0.0,0.7,0.5,55.0,33,30,19,11,63.33,1.41,-26.71,29.52,0.422,0.667,12
"[-199,-150]",HR≥-/EDG≥0.0/CV≤0.6/μ≥-/TP≥-,60.61,0.0,0.6,,,36,33,20,13,60.61,-2.85,-30.02,24.32,-0.941,0.538,13
"[-199,-150]",HR≥-/EDG≥0.0/CV≤0.6/μ≥-/TP≥50,60.61,0.0,0.6,,50.0,36,33,20,13,60.61,-2.85,-30.02,24.32,-0.941,0.538,13
"[-199,-150]",HR≥-/EDG≥0.0/CV≤0.6/μ≥-/TP≥55,62.5,0.0,0.6,,55.0,35,32,20,12,62.5,0.18,-27.17,27.53,0.059,0.583,12
"[-199,-150]",HR≥-/EDG≥0.0/CV≤0.6/μ≥0.0/TP≥-,60.61,0.0,0.6,0.0,,36,33,20,13,60.61,-2.85,-30.02,24.32,-0.941,0.538,13
"[-199,-150]",HR≥-/EDG≥0.0/CV≤0.6/μ≥0.0/TP≥50,60.61,0.0,0.6,0.0,50.0,36,33,20,13,60.61,-2.85,-30.02,24.32,-0.941,0.538,13
"[-199,-150]",HR≥-/EDG≥0.0/CV≤0.6/μ≥0.0/TP≥55,62.5,0.0,0.6,0.0,55.0,35,32,20,12,62.5,0.18,-27.17,27.53,0.059,0.583,12
"[-199,-150]",HR≥-/EDG≥0.0/CV≤0.6/μ≥0.5/TP≥-,61.29,0.0,0.6,0.5,,34,31,19,12,61.29,-1.87,-29.81,26.08,-0.578,0.615,13
"[-199,-150]",HR≥-/EDG≥0.0/CV≤0.6/μ≥0.5/TP≥50,61.29,0.0,0.6,0.5,50.0,34,31,19,12,61.29,-1.87,-29.81,26.08,-0.578,0.615,13
"[-199,-150]",HR≥-/EDG≥0.0/CV≤0.6/μ≥0.5/TP≥55,63.33,0.0,0.6,0.5,55.0,33,30,19,11,63.33,1.41,-26.71,29.52,0.422,0.667,12
"[-199,-150]",HR≥-/EDG≥5.0/CV≤-/μ≥-/TP≥-,67.74,5.0,,,,34,31,21,10,67.74,8.19,-18.56,34.95,2.54,0.538,13
"[-199,-150]",HR≥-/EDG≥5.0/CV≤-/μ≥-/TP≥50,67.74,5.0,,,50.0,34,31,21,10,67.74,8.19,-18.56,34.95,2.54,0.538,13
"[-199,-150]",HR≥-/EDG≥5.0/CV≤-/μ≥-/TP≥55,70.0,5.0,,,55.0,33,30,21,9,70.0,11.8,-14.88,38.48,3.54,0.583,12
"[-199,-150]",HR≥-/EDG≥5.0/CV≤-/μ≥0.0/TP≥-,67.74,5.0,,0.0,,34,31,21,10,67.74,8.19,-18.56,34.95,2.54,0.538,13
"[-199,-150]",HR≥-/EDG≥5.0/CV≤-/μ≥0.0/TP≥50,67.74,5.0,,0.0,50.0,34,31,21,10,67.74,8.19,-18.56,34.95,2.54,0.538,13
"[-199,-150]",HR≥-/EDG≥5.0/CV≤-/μ≥0.0/TP≥55,70.0,5.0,,0.0,55.0,33,30,21,9,70.0,11.8,-14.88,38.48,3.54,0.583,12
"[-199,-150]",HR≥-/EDG≥5.0/CV≤-/μ≥0.5/TP≥-,67.74,5.0,,0.5,,34,31,21,10,67.74,8.19,-18.56,34.95,2.54,0.538,13
"[-199,-150]",HR≥-/EDG≥5.0/CV≤-/μ≥0.5/TP≥50,67.74,5.0,,0.5,50.0,34,31,21,10,67.74,8.19,-18.56,34.95,2.54,0.538,13
"[-199,-150]",HR≥-/EDG≥5.0/CV≤-/μ≥0.5/TP≥55,70.0,5.0,,0.5,55.0,33,30,21,9,70.0,11.8,-14.88,38.48,3.54,0.583,12
"[-199,-150]",HR≥45/EDG≥-/CV≤-/μ≥-/TP≥-,62.79,,,,,48,43,27,16,62.79,0.33,-23.05,23.72,0.143,0.417,12
"[-199,-150]",HR≥45/EDG≥-/CV≤-/μ≥-/TP≥50,65.85,,,,50.0,46,41,27,14,65.85,5.23,-18.29,28.74,2.143,0.583,12
"[-199,-150]",HR≥45/EDG≥-/CV≤-/μ≥-/TP≥55,67.5,,,,55.0,45,40,27,13,67.5,7.86,-15.66,31.38,3.143,0.636,11
"[-199,-150]",HR≥45/EDG≥-/CV≤-/μ≥0.0/TP≥-,71.43,,,0.0,,40,35,25,10,71.43,13.92,-10.34,38.17,4.871,0.75,12
"[-199,-150]",HR≥45/EDG≥-/CV≤-/μ≥0.0/TP≥50,71.43,,,0.0,50.0,40,35,25,10,71.43,13.92,-10.34,38.17,4.871,0.75,12
"[-199,-150]",HR≥45/EDG≥-/CV≤-/μ≥0.0/TP≥55,73.53,,,0.0,55.0,39,34,25,9,73.53,17.27,-6.78,41.31,5.871,0.818,11
"[-199,-150]",HR≥45/EDG≥-/CV≤0.7/μ≥-/TP≥-,63.41,,0.7,,,46,41,26,15,63.41,1.35,-22.54,25.23,0.552,0.417,12
"[-199,-150]",HR≥45/EDG≥-/CV≤0.7/μ≥-/TP≥50,66.67,,0.7,,50.0,44,39,26,13,66.67,6.54,-17.44,30.53,2.552,0.583,12
"[-199,-150]",HR≥45/EDG≥-/CV≤0.7/μ≥-/TP≥55,68.42,,0.7,,55.0,43,38,26,12,68.42,9.35,-14.63,33.32,3.552,0.636,11
"[-199,-150]",HR≥45/EDG≥-/CV≤0.7/μ≥0.0/TP≥-,72.73,,0.7,0.0,,38,33,24,9,72.73,16.0,-8.66,40.65,5.279,0.75,12
"[-199,-150]",HR≥45/EDG≥-/CV≤0.7/μ≥0.0/TP≥50,72.73,,0.7,0.0,50.0,38,33,24,9,72.73,16.0,-8.66,40.65,5.279,0.75,12
"[-199,-150]",HR≥45/EDG≥-/CV≤0.7/μ≥0.0/TP≥55,75.0,,0.7,0.0,55.0,37,32,24,8,75.0,19.62,-4.74,43.98,6.279,0.818,11
"[-199,-150]",HR≥45/EDG≥-/CV≤0.6/μ≥-/TP≥-,64.1,,0.6,,,44,39,25,14,64.1,2.63,-21.82,27.08,1.025,0.5,12
"[-199,-150]",HR≥45/EDG≥-/CV≤0.6/μ≥-/TP≥50,67.57,,0.6,,50.0,42,37,25,12,67.57,8.18,-16.34,32.69,3.025,0.583,12
"[-199,-150]",HR≥45/EDG≥-/CV≤0.6/μ≥-/TP≥55,69.44,,0.6,,55.0,41,36,25,11,69.44,11.18,-13.29,35.65,4.025,0.636,11
"[-199,-150]",HR≥45/EDG≥-/CV≤0.6/μ≥0.0/TP≥-,71.88,,0.6,0.0,,37,32,23,9,71.88,14.85,-10.48,40.18,4.752,0.75,12
"[-199,-150]",HR≥45/EDG≥-/CV≤0.6/μ≥0.0/TP≥50,71.88,,0.6,0.0,50.0,37,32,23,9,71.88,14.85,-10.48,40.18,4.752,0.75,12
"[-199,-150]",HR≥45/EDG≥-/CV≤0.6/μ≥0.0/TP≥55,74.19,,0.6,0.0,55.0,36,31,23,8,74.19,18.56,-6.51,43.62,5.752,0.818,11
"[-199,-150]",HR≥45/EDG≥-/CV≤0.5/μ≥-/TP≥-,63.64,,0.5,,,37,33,21,12,63.64,1.97,-24.77,28.71,0.65,0.5,12
"[-199,-150]",HR≥45/EDG≥-/CV≤0.5/μ≥-/TP≥50,67.74,,0.5,,50.0,35,31,21,10,67.74,8.55,-18.29,35.39,2.65,0.583,12
"[-199,-150]",HR≥45/EDG≥-/CV≤0.5/μ≥-/TP≥55,70.0,,0.5,,55.0,34,30,21,9,70.0,12.17,-14.6,38.93,3.65,0.636,11
"[-199,-150]",HR≥45/EDG≥-5.0/CV≤-/μ≥-/TP≥-,73.33,-5.0,,,,34,30,22,8,73.33,16.65,-9.0,42.29,4.994,0.545,11
"[-199,-150]",HR≥45/EDG≥-5.0/CV≤-/μ≥-/TP≥50,73.33,-5.0,,,50.0,34,30,22,8,73.33,16.65,-9.0,42.29,4.994,0.545,11
"[-199,-150]",HR≥45/EDG≥-5.0/CV≤-/μ≥0.0/TP≥-,73.33,-5.0,,0.0,,34,30,22,8,73.33,16.65,-9.0,42.29,4.994,0.545,11
"[-199,-150]",HR≥45/EDG≥-5.0/CV≤-/μ≥0.0/TP≥50,73.33,-5.0,,0.0,50.0,34,30,22,8,73.33,16.65,-9.0,42.29,4.994,0.545,11
"[-199,-150]",HR≥50/EDG≥-/CV≤-/μ≥-/TP≥-,65.79,,,,,42,38,25,13,65.79,5.12,-19.34,29.58,1.947,0.5,12
"[-199,-150]",HR≥50/EDG≥-/CV≤-/μ≥-/TP≥50,67.57,,,,50.0,41,37,25,12,67.57,7.96,-16.51,32.43,2.947,0.583,12
"[-199,-150]",HR≥50/EDG≥-/CV≤-/μ≥-/TP≥55,69.44,,,,55.0,40,36,25,11,69.44,10.96,-13.46,35.39,3.947,0.636,11
"[-199,-150]",HR≥50/EDG≥-/CV≤-/μ≥0.0/TP≥-,71.88,,,0.0,,36,32,23,9,71.88,14.61,-10.67,39.89,4.674,0.75,12
"[-199,-150]",HR≥50/EDG≥-/CV≤-/μ≥0.0/TP≥50,71.88,,,0.0,50.0,36,32,23,9,71.88,14.61,-10.67,39.89,4.674,0.75,12
"[-199,-150]",HR≥50/EDG≥-/CV≤-/μ≥0.0/TP≥55,74.19,,,0.0,55.0,35,31,23,8,74.19,18.3,-6.71,43.32,5.674,0.818,11
"[-199,-150]",HR≥50/EDG≥-/CV≤0.7/μ≥-/TP≥-,66.67,,0.7,,,40,36,24,12,66.67,6.54,-18.45,31.54,2.355,0.5,12
"[-199,-150]",HR≥50/EDG≥-/CV≤0.7/μ≥-/TP≥50,68.57,,0.7,,50.0,39,35,24,11,68.57,9.59,-15.39,34.56,3.355,0.583,12
"[-199,-150]",HR≥50/EDG≥-/CV≤0.7/μ≥-/TP≥55,70.59,,0.7,,55.0,38,34,24,10,70.59,12.81,-12.08,37.7,4.355,0.636,11
"[-199,-150]",HR≥50/EDG≥-/CV≤0.7/μ≥0.0/TP≥-,73.33,,0.7,0.0,,34,30,22,8,73.33,16.94,-8.77,42.65,5.082,0.75,12
"[-199,-150]",HR≥50/EDG≥-/CV≤0.7/μ≥0.0/TP≥50,73.33,,0.7,0.0,50.0,34,30,22,8,73.33,16.94,-8.77,42.65,5.082,0.75,12
"[-199,-150]",HR≥50/EDG≥-/CV≤0.6/μ≥-/TP≥-,65.71,,0.6,,,39,35,23,12,65.71,5.23,-20.36,30.81,1.829,0.5,12
"[-199,-150]",HR≥50/EDG≥-/CV≤0.6/μ≥-/TP≥50,67.65,,0.6,,50.0,38,34,23,11,67.65,8.32,-17.28,33.91,2.829,0.583,12
"[-199,-150]",HR≥50/EDG≥-/CV≤0.6/μ≥-/TP≥55,69.7,,0.6,,55.0,37,33,23,10,69.7,11.6,-13.93,37.14,3.829,0.636,11
"[-149,-110]",HR≥-/EDG≥-/CV≤-/μ≥-/TP≥-,64.52,,,,,103,93,60,33,64.52,15.32,-2.2,32.84,14.245,0.75,12
"[-149,-110]",HR≥-/EDG≥-/CV≤-/μ≥-/TP≥50,63.74,,,,50.0,101,91,58,33,63.74,13.66,-4.1,31.41,12.427,0.75,12
"[-149,-110]",HR≥-/EDG≥-/CV≤-/μ≥-/TP≥55,67.65,,,,55.0,39,34,23,11,67.65,16.48,-11.05,44.01,5.603,0.636,11
"[-149,-110]",HR≥-/EDG≥-/CV≤-/μ≥0.0/TP≥-,62.12,,,0.0,,71,66,41,25,62.12,11.39,-9.82,32.59,7.515,0.667,12
"[-149,-110]",HR≥-/EDG≥-/CV≤-/μ≥0.0/TP≥50,60.94,,,0.0,50.0,69,64,39,25,60.94,8.9,-12.69,30.49,5.696,0.667,12
"[-149,-110]",HR≥-/EDG≥-/CV≤-/μ≥0.5/TP≥-,65.22,,,0.5,,51,46,30,16,65.22,15.87,-8.91,40.66,7.302,0.75,12
"[-149,-110]",HR≥-/EDG≥-/CV≤-/μ≥0.5/TP≥50,64.44,,,0.5,50.0,50,45,29,16,64.44,14.21,-10.92,39.33,6.393,0.667,12
"[-149,-110]",HR≥-/EDG≥-/CV≤0.7/μ≥-/TP≥-,65.88,,0.7,,,94,85,56,29,65.88,17.75,-0.42,35.92,15.088,0.917,12
"[-149,-110]",HR≥-/EDG≥-/CV≤0.7/μ≥-/TP≥50,65.06,,0.7,,50.0,92,83,54,29,65.06,15.99,-2.46,34.43,13.27,0.917,12
"[-149,-110]",HR≥-/EDG≥-/CV≤0.7/μ≥-/TP≥55,66.67,,0.7,,55.0,35,30,20,10,66.67,14.52,-15.0,44.04,4.356,0.636,11
"[-149,-110]",HR≥-/EDG≥-/CV≤0.7/μ≥0.0/TP≥-,63.49,,0.7,0.0,,67,63,40,23,63.49,13.66,-7.85,35.17,8.605,0.667,12
"[-149,-110]",HR≥-/EDG≥-/CV≤0.7/μ≥0.0/TP≥50,62.3,,0.7,0.0,50.0,65,61,38,23,62.3,11.13,-10.81,33.06,6.787,0.667,12
"[-149,-110]",HR≥-/EDG≥-/CV≤0.7/μ≥0.5/TP≥-,66.67,,0.7,0.5,,49,45,30,15,66.67,18.45,-6.37,43.26,8.302,0.75,12
"[-149,-110]",HR≥-/EDG≥-/CV≤0.7/μ≥0.5/TP≥50,65.91,,0.7,0.5,50.0,48,44,29,15,65.91,16.8,-8.37,41.97,7.393,0.667,12
