band,cfg,hr_min,edg_min,cv_max,mu_min,tp_min,n_total,n_graded,wins,losses,HR_pct,ROI_pct,ROI_lo,ROI_hi,P_and_L,consist,grd_days
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.6/μ≥0.0/TP≥65,68.46,-5.0,0.6,0.0,65.0,133,130,89,41,68.46,-3.18,-14.54,8.19,-4.128,0.333,27
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥-,67.65,-5.0,0.6,0.5,,139,136,92,44,67.65,-4.17,-15.37,7.03,-5.671,0.37,27
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥50,67.65,-5.0,0.6,0.5,50.0,139,136,92,44,67.65,-4.17,-15.37,7.03,-5.671,0.37,27
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥55,67.65,-5.0,0.6,0.5,55.0,139,136,92,44,67.65,-4.17,-15.37,7.03,-5.671,0.37,27
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥60,67.65,-5.0,0.6,0.5,60.0,139,136,92,44,67.65,-4.17,-15.37,7.03,-5.671,0.37,27
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.6/μ≥0.5/TP≥65,68.46,-5.0,0.6,0.5,65.0,133,130,89,41,68.46,-3.18,-14.54,8.19,-4.128,0.333,27
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.6/μ≥1.0/TP≥-,67.21,-5.0,0.6,1.0,,123,122,82,40,67.21,-4.73,-16.6,7.15,-5.766,0.333,27
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.6/μ≥1.0/TP≥50,67.21,-5.0,0.6,1.0,50.0,123,122,82,40,67.21,-4.73,-16.6,7.15,-5.766,0.333,27
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.6/μ≥1.0/TP≥55,67.21,-5.0,0.6,1.0,55.0,123,122,82,40,67.21,-4.73,-16.6,7.15,-5.766,0.333,27
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.6/μ≥1.0/TP≥60,67.21,-5.0,0.6,1.0,60.0,123,122,82,40,67.21,-4.73,-16.6,7.15,-5.766,0.333,27
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.6/μ≥1.0/TP≥65,67.8,-5.0,0.6,1.0,65.0,119,118,80,38,67.8,-4.0,-16.01,8.01,-4.723,0.37,27
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.5/μ≥-/TP≥-,66.36,-5.0,0.5,,,113,110,73,37,66.36,-5.73,-18.35,6.9,-6.299,0.385,26
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.5/μ≥-/TP≥50,66.36,-5.0,0.5,,50.0,113,110,73,37,66.36,-5.73,-18.35,6.9,-6.299,0.385,26
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.5/μ≥-/TP≥55,66.36,-5.0,0.5,,55.0,113,110,73,37,66.36,-5.73,-18.35,6.9,-6.299,0.385,26
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.5/μ≥-/TP≥60,66.36,-5.0,0.5,,60.0,113,110,73,37,66.36,-5.73,-18.35,6.9,-6.299,0.385,26
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.5/μ≥-/TP≥65,66.67,-5.0,0.5,,65.0,108,105,70,35,66.67,-5.48,-18.35,7.39,-5.756,0.385,26
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.5/μ≥0.0/TP≥-,66.36,-5.0,0.5,0.0,,113,110,73,37,66.36,-5.73,-18.35,6.9,-6.299,0.385,26
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.5/μ≥0.0/TP≥50,66.36,-5.0,0.5,0.0,50.0,113,110,73,37,66.36,-5.73,-18.35,6.9,-6.299,0.385,26
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.5/μ≥0.0/TP≥55,66.36,-5.0,0.5,0.0,55.0,113,110,73,37,66.36,-5.73,-18.35,6.9,-6.299,0.385,26
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.5/μ≥0.0/TP≥60,66.36,-5.0,0.5,0.0,60.0,113,110,73,37,66.36,-5.73,-18.35,6.9,-6.299,0.385,26
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.5/μ≥0.0/TP≥65,66.67,-5.0,0.5,0.0,65.0,108,105,70,35,66.67,-5.48,-18.35,7.39,-5.756,0.385,26
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.5/μ≥0.5/TP≥-,66.36,-5.0,0.5,0.5,,113,110,73,37,66.36,-5.73,-18.35,6.9,-6.299,0.385,26
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.5/μ≥0.5/TP≥50,66.36,-5.0,0.5,0.5,50.0,113,110,73,37,66.36,-5.73,-18.35,6.9,-6.299,0.385,26
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.5/μ≥0.5/TP≥55,66.36,-5.0,0.5,0.5,55.0,113,110,73,37,66.36,-5.73,-18.35,6.9,-6.299,0.385,26
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.5/μ≥0.5/TP≥60,66.36,-5.0,0.5,0.5,60.0,113,110,73,37,66.36,-5.73,-18.35,6.9,-6.299,0.385,26
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.5/μ≥0.5/TP≥65,66.67,-5.0,0.5,0.5,65.0,108,105,70,35,66.67,-5.48,-18.35,7.39,-5.756,0.385,26
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.5/μ≥1.0/TP≥-,65.98,-5.0,0.5,1.0,,98,97,64,33,65.98,-6.2,-19.69,7.3,-6.009,0.32,25
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.5/μ≥1.0/TP≥50,65.98,-5.0,0.5,1.0,50.0,98,97,64,33,65.98,-6.2,-19.69,7.3,-6.009,0.32,25
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.5/μ≥1.0/TP≥55,65.98,-5.0,0.5,1.0,55.0,98,97,64,33,65.98,-6.2,-19.69,7.3,-6.009,0.32,25
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.5/μ≥1.0/TP≥60,65.98,-5.0,0.5,1.0,60.0,98,97,64,33,65.98,-6.2,-19.69,7.3,-6.009,0.32,25
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.5/μ≥1.0/TP≥65,65.96,-5.0,0.5,1.0,65.0,95,94,62,32,65.96,-6.35,-20.05,7.35,-5.966,0.36,25
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.45/μ≥-/TP≥-,67.07,-5.0,0.45,,,85,82,55,27,67.07,-4.73,-19.29,9.84,-3.877,0.385,26
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.45/μ≥-/TP≥50,67.07,-5.0,0.45,,50.0,85,82,55,27,67.07,-4.73,-19.29,9.84,-3.877,0.385,26
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.45/μ≥-/TP≥55,67.07,-5.0,0.45,,55.0,85,82,55,27,67.07,-4.73,-19.29,9.84,-3.877,0.385,26
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.45/μ≥-/TP≥60,67.07,-5.0,0.45,,60.0,85,82,55,27,67.07,-4.73,-19.29,9.84,-3.877,0.385,26
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.45/μ≥-/TP≥65,67.09,-5.0,0.45,,65.0,82,79,53,26,67.09,-4.88,-19.69,9.93,-3.853,0.423,26
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.45/μ≥0.0/TP≥-,67.07,-5.0,0.45,0.0,,85,82,55,27,67.07,-4.73,-19.29,9.84,-3.877,0.385,26
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.45/μ≥0.0/TP≥50,67.07,-5.0,0.45,0.0,50.0,85,82,55,27,67.07,-4.73,-19.29,9.84,-3.877,0.385,26
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.45/μ≥0.0/TP≥55,67.07,-5.0,0.45,0.0,55.0,85,82,55,27,67.07,-4.73,-19.29,9.84,-3.877,0.385,26
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.45/μ≥0.0/TP≥60,67.07,-5.0,0.45,0.0,60.0,85,82,55,27,67.07,-4.73,-19.29,9.84,-3.877,0.385,26
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.45/μ≥0.0/TP≥65,67.09,-5.0,0.45,0.0,65.0,82,79,53,26,67.09,-4.88,-19.69,9.93,-3.853,0.423,26
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.45/μ≥0.5/TP≥-,67.07,-5.0,0.45,0.5,,85,82,55,27,67.07,-4.73,-19.29,9.84,-3.877,0.385,26
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.45/μ≥0.5/TP≥50,67.07,-5.0,0.45,0.5,50.0,85,82,55,27,67.07,-4.73,-19.29,9.84,-3.877,0.385,26
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.45/μ≥0.5/TP≥55,67.07,-5.0,0.45,0.5,55.0,85,82,55,27,67.07,-4.73,-19.29,9.84,-3.877,0.385,26
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.45/μ≥0.5/TP≥60,67.07,-5.0,0.45,0.5,60.0,85,82,55,27,67.07,-4.73,-19.29,9.84,-3.877,0.385,26
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.45/μ≥0.5/TP≥65,67.09,-5.0,0.45,0.5,65.0,82,79,53,26,67.09,-4.88,-19.69,9.93,-3.853,0.423,26
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.45/μ≥1.0/TP≥-,64.79,-5.0,0.45,1.0,,72,71,46,25,64.79,-7.87,-23.81,8.07,-5.587,0.32,25
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.45/μ≥1.0/TP≥50,64.79,-5.0,0.45,1.0,50.0,72,71,46,25,64.79,-7.87,-23.81,8.07,-5.587,0.32,25
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.45/μ≥1.0/TP≥55,64.79,-5.0,0.45,1.0,55.0,72,71,46,25,64.79,-7.87,-23.81,8.07,-5.587,0.32,25
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.45/μ≥1.0/TP≥60,64.79,-5.0,0.45,1.0,60.0,72,71,46,25,64.79,-7.87,-23.81,8.07,-5.587,0.32,25
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.45/μ≥1.0/TP≥65,65.22,-5.0,0.45,1.0,65.0,70,69,45,24,65.22,-7.34,-23.45,8.77,-5.064,0.36,25
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.4/μ≥-/TP≥-,72.88,-5.0,0.4,,,62,59,43,16,72.88,3.41,-12.86,19.68,2.011,0.571,21
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.4/μ≥-/TP≥50,72.88,-5.0,0.4,,50.0,62,59,43,16,72.88,3.41,-12.86,19.68,2.011,0.571,21
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.4/μ≥-/TP≥55,72.88,-5.0,0.4,,55.0,62,59,43,16,72.88,3.41,-12.86,19.68,2.011,0.571,21
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.4/μ≥-/TP≥60,72.88,-5.0,0.4,,60.0,62,59,43,16,72.88,3.41,-12.86,19.68,2.011,0.571,21
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.4/μ≥-/TP≥65,73.68,-5.0,0.4,,65.0,60,57,42,15,73.68,4.45,-11.94,20.83,2.535,0.571,21
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.4/μ≥0.0/TP≥-,72.88,-5.0,0.4,0.0,,62,59,43,16,72.88,3.41,-12.86,19.68,2.011,0.571,21
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.4/μ≥0.0/TP≥50,72.88,-5.0,0.4,0.0,50.0,62,59,43,16,72.88,3.41,-12.86,19.68,2.011,0.571,21
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.4/μ≥0.0/TP≥55,72.88,-5.0,0.4,0.0,55.0,62,59,43,16,72.88,3.41,-12.86,19.68,2.011,0.571,21
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.4/μ≥0.0/TP≥60,72.88,-5.0,0.4,0.0,60.0,62,59,43,16,72.88,3.41,-12.86,19.68,2.011,0.571,21
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.4/μ≥0.0/TP≥65,73.68,-5.0,0.4,0.0,65.0,60,57,42,15,73.68,4.45,-11.94,20.83,2.535,0.571,21
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.4/μ≥0.5/TP≥-,72.88,-5.0,0.4,0.5,,62,59,43,16,72.88,3.41,-12.86,19.68,2.011,0.571,21
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.4/μ≥0.5/TP≥50,72.88,-5.0,0.4,0.5,50.0,62,59,43,16,72.88,3.41,-12.86,19.68,2.011,0.571,21
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.4/μ≥0.5/TP≥55,72.88,-5.0,0.4,0.5,55.0,62,59,43,16,72.88,3.41,-12.86,19.68,2.011,0.571,21
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.4/μ≥0.5/TP≥60,72.88,-5.0,0.4,0.5,60.0,62,59,43,16,72.88,3.41,-12.86,19.68,2.011,0.571,21
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.4/μ≥0.5/TP≥65,73.68,-5.0,0.4,0.5,65.0,60,57,42,15,73.68,4.45,-11.94,20.83,2.535,0.571,21
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.4/μ≥1.0/TP≥-,70.59,-5.0,0.4,1.0,,52,51,36,15,70.59,0.39,-17.6,18.39,0.201,0.429,21
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.4/μ≥1.0/TP≥50,70.59,-5.0,0.4,1.0,50.0,52,51,36,15,70.59,0.39,-17.6,18.39,0.201,0.429,21
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.4/μ≥1.0/TP≥55,70.59,-5.0,0.4,1.0,55.0,52,51,36,15,70.59,0.39,-17.6,18.39,0.201,0.429,21
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.4/μ≥1.0/TP≥60,70.59,-5.0,0.4,1.0,60.0,52,51,36,15,70.59,0.39,-17.6,18.39,0.201,0.429,21
"[-299,-200]",HR≥-/EDG≥-5.0/CV≤0.4/μ≥1.0/TP≥65,71.43,-5.0,0.4,1.0,65.0,50,49,35,14,71.43,1.48,-16.71,19.67,0.725,0.429,21
"[-299,-200]",HR≥-/EDG≥0.0/CV≤-/μ≥-/TP≥-,68.75,0.0,,,,130,128,88,40,68.75,-2.52,-13.97,8.93,-3.222,0.444,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤-/μ≥-/TP≥50,68.75,0.0,,,50.0,130,128,88,40,68.75,-2.52,-13.97,8.93,-3.222,0.444,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤-/μ≥-/TP≥55,68.75,0.0,,,55.0,130,128,88,40,68.75,-2.52,-13.97,8.93,-3.222,0.444,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤-/μ≥-/TP≥60,68.75,0.0,,,60.0,130,128,88,40,68.75,-2.52,-13.97,8.93,-3.222,0.444,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤-/μ≥-/TP≥65,70.49,0.0,,,65.0,124,122,86,36,70.49,-0.15,-11.68,11.39,-0.179,0.519,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤-/μ≥0.0/TP≥-,68.75,0.0,,0.0,,130,128,88,40,68.75,-2.52,-13.97,8.93,-3.222,0.444,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤-/μ≥0.0/TP≥50,68.75,0.0,,0.0,50.0,130,128,88,40,68.75,-2.52,-13.97,8.93,-3.222,0.444,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤-/μ≥0.0/TP≥55,68.75,0.0,,0.0,55.0,130,128,88,40,68.75,-2.52,-13.97,8.93,-3.222,0.444,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤-/μ≥0.0/TP≥60,68.75,0.0,,0.0,60.0,130,128,88,40,68.75,-2.52,-13.97,8.93,-3.222,0.444,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤-/μ≥0.0/TP≥65,70.49,0.0,,0.0,65.0,124,122,86,36,70.49,-0.15,-11.68,11.39,-0.179,0.519,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤-/μ≥0.5/TP≥-,68.75,0.0,,0.5,,130,128,88,40,68.75,-2.52,-13.97,8.93,-3.222,0.444,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤-/μ≥0.5/TP≥50,68.75,0.0,,0.5,50.0,130,128,88,40,68.75,-2.52,-13.97,8.93,-3.222,0.444,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤-/μ≥0.5/TP≥55,68.75,0.0,,0.5,55.0,130,128,88,40,68.75,-2.52,-13.97,8.93,-3.222,0.444,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤-/μ≥0.5/TP≥60,68.75,0.0,,0.5,60.0,130,128,88,40,68.75,-2.52,-13.97,8.93,-3.222,0.444,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤-/μ≥0.5/TP≥65,70.49,0.0,,0.5,65.0,124,122,86,36,70.49,-0.15,-11.68,11.39,-0.179,0.519,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤-/μ≥1.0/TP≥-,69.35,0.0,,1.0,,125,124,86,38,69.35,-1.6,-13.19,9.98,-1.99,0.481,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤-/μ≥1.0/TP≥50,69.35,0.0,,1.0,50.0,125,124,86,38,69.35,-1.6,-13.19,9.98,-1.99,0.481,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤-/μ≥1.0/TP≥55,69.35,0.0,,1.0,55.0,125,124,86,38,69.35,-1.6,-13.19,9.98,-1.99,0.481,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤-/μ≥1.0/TP≥60,69.35,0.0,,1.0,60.0,125,124,86,38,69.35,-1.6,-13.19,9.98,-1.99,0.481,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤-/μ≥1.0/TP≥65,71.19,0.0,,1.0,65.0,119,118,84,34,71.19,0.89,-10.76,12.55,1.053,0.519,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.7/μ≥-/TP≥-,68.85,0.0,0.7,,,123,122,84,38,68.85,-2.4,-14.12,9.32,-2.924,0.407,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.7/μ≥-/TP≥50,68.85,0.0,0.7,,50.0,123,122,84,38,68.85,-2.4,-14.12,9.32,-2.924,0.407,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.7/μ≥-/TP≥55,68.85,0.0,0.7,,55.0,123,122,84,38,68.85,-2.4,-14.12,9.32,-2.924,0.407,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.7/μ≥-/TP≥60,68.85,0.0,0.7,,60.0,123,122,84,38,68.85,-2.4,-14.12,9.32,-2.924,0.407,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.7/μ≥-/TP≥65,69.49,0.0,0.7,,65.0,119,118,82,36,69.49,-1.59,-13.43,10.24,-1.881,0.444,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥-,68.85,0.0,0.7,0.0,,123,122,84,38,68.85,-2.4,-14.12,9.32,-2.924,0.407,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥50,68.85,0.0,0.7,0.0,50.0,123,122,84,38,68.85,-2.4,-14.12,9.32,-2.924,0.407,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥55,68.85,0.0,0.7,0.0,55.0,123,122,84,38,68.85,-2.4,-14.12,9.32,-2.924,0.407,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥60,68.85,0.0,0.7,0.0,60.0,123,122,84,38,68.85,-2.4,-14.12,9.32,-2.924,0.407,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.7/μ≥0.0/TP≥65,69.49,0.0,0.7,0.0,65.0,119,118,82,36,69.49,-1.59,-13.43,10.24,-1.881,0.444,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥-,68.85,0.0,0.7,0.5,,123,122,84,38,68.85,-2.4,-14.12,9.32,-2.924,0.407,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥50,68.85,0.0,0.7,0.5,50.0,123,122,84,38,68.85,-2.4,-14.12,9.32,-2.924,0.407,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥55,68.85,0.0,0.7,0.5,55.0,123,122,84,38,68.85,-2.4,-14.12,9.32,-2.924,0.407,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥60,68.85,0.0,0.7,0.5,60.0,123,122,84,38,68.85,-2.4,-14.12,9.32,-2.924,0.407,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.7/μ≥0.5/TP≥65,69.49,0.0,0.7,0.5,65.0,119,118,82,36,69.49,-1.59,-13.43,10.24,-1.881,0.444,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.7/μ≥1.0/TP≥-,69.49,0.0,0.7,1.0,,118,118,82,36,69.49,-1.43,-13.29,10.42,-1.691,0.407,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.7/μ≥1.0/TP≥50,69.49,0.0,0.7,1.0,50.0,118,118,82,36,69.49,-1.43,-13.29,10.42,-1.691,0.407,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.7/μ≥1.0/TP≥55,69.49,0.0,0.7,1.0,55.0,118,118,82,36,69.49,-1.43,-13.29,10.42,-1.691,0.407,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.7/μ≥1.0/TP≥60,69.49,0.0,0.7,1.0,60.0,118,118,82,36,69.49,-1.43,-13.29,10.42,-1.691,0.407,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.7/μ≥1.0/TP≥65,70.18,0.0,0.7,1.0,65.0,114,114,80,34,70.18,-0.57,-12.54,11.41,-0.648,0.444,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.6/μ≥-/TP≥-,68.1,0.0,0.6,,,117,116,79,37,68.1,-3.36,-15.47,8.75,-3.893,0.37,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.6/μ≥-/TP≥50,68.1,0.0,0.6,,50.0,117,116,79,37,68.1,-3.36,-15.47,8.75,-3.893,0.37,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.6/μ≥-/TP≥55,68.1,0.0,0.6,,55.0,117,116,79,37,68.1,-3.36,-15.47,8.75,-3.893,0.37,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.6/μ≥-/TP≥60,68.1,0.0,0.6,,60.0,117,116,79,37,68.1,-3.36,-15.47,8.75,-3.893,0.37,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.6/μ≥-/TP≥65,68.75,0.0,0.6,,65.0,113,112,77,35,68.75,-2.54,-14.79,9.7,-2.85,0.407,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.6/μ≥0.0/TP≥-,68.1,0.0,0.6,0.0,,117,116,79,37,68.1,-3.36,-15.47,8.75,-3.893,0.37,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.6/μ≥0.0/TP≥50,68.1,0.0,0.6,0.0,50.0,117,116,79,37,68.1,-3.36,-15.47,8.75,-3.893,0.37,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.6/μ≥0.0/TP≥55,68.1,0.0,0.6,0.0,55.0,117,116,79,37,68.1,-3.36,-15.47,8.75,-3.893,0.37,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.6/μ≥0.0/TP≥60,68.1,0.0,0.6,0.0,60.0,117,116,79,37,68.1,-3.36,-15.47,8.75,-3.893,0.37,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.6/μ≥0.0/TP≥65,68.75,0.0,0.6,0.0,65.0,113,112,77,35,68.75,-2.54,-14.79,9.7,-2.85,0.407,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.6/μ≥0.5/TP≥-,68.1,0.0,0.6,0.5,,117,116,79,37,68.1,-3.36,-15.47,8.75,-3.893,0.37,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.6/μ≥0.5/TP≥50,68.1,0.0,0.6,0.5,50.0,117,116,79,37,68.1,-3.36,-15.47,8.75,-3.893,0.37,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.6/μ≥0.5/TP≥55,68.1,0.0,0.6,0.5,55.0,117,116,79,37,68.1,-3.36,-15.47,8.75,-3.893,0.37,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.6/μ≥0.5/TP≥60,68.1,0.0,0.6,0.5,60.0,117,116,79,37,68.1,-3.36,-15.47,8.75,-3.893,0.37,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.6/μ≥0.5/TP≥65,68.75,0.0,0.6,0.5,65.0,113,112,77,35,68.75,-2.54,-14.79,9.7,-2.85,0.407,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.6/μ≥1.0/TP≥-,68.75,0.0,0.6,1.0,,112,112,77,35,68.75,-2.38,-14.64,9.89,-2.661,0.407,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.6/μ≥1.0/TP≥50,68.75,0.0,0.6,1.0,50.0,112,112,77,35,68.75,-2.38,-14.64,9.89,-2.661,0.407,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.6/μ≥1.0/TP≥55,68.75,0.0,0.6,1.0,55.0,112,112,77,35,68.75,-2.38,-14.64,9.89,-2.661,0.407,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.6/μ≥1.0/TP≥60,68.75,0.0,0.6,1.0,60.0,112,112,77,35,68.75,-2.38,-14.64,9.89,-2.661,0.407,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.6/μ≥1.0/TP≥65,69.44,0.0,0.6,1.0,65.0,108,108,75,33,69.44,-1.5,-13.9,10.91,-1.618,0.444,27
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.5/μ≥-/TP≥-,66.67,0.0,0.5,,,94,93,62,31,66.67,-5.15,-18.88,8.59,-4.786,0.36,25
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.5/μ≥-/TP≥50,66.67,0.0,0.5,,50.0,94,93,62,31,66.67,-5.15,-18.88,8.59,-4.786,0.36,25
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.5/μ≥-/TP≥55,66.67,0.0,0.5,,55.0,94,93,62,31,66.67,-5.15,-18.88,8.59,-4.786,0.36,25
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.5/μ≥-/TP≥60,66.67,0.0,0.5,,60.0,94,93,62,31,66.67,-5.15,-18.88,8.59,-4.786,0.36,25
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.5/μ≥-/TP≥65,66.67,0.0,0.5,,65.0,91,90,60,30,66.67,-5.27,-19.21,8.67,-4.743,0.4,25
"[-299,-200]",HR≥-/EDG≥0.0/CV≤0.5/μ≥0.0/TP≥-,66.67,0.0,0.5,0.0,,94,93,62,31,66.67,-5.15,-18.88,8.59,-4.786,0.36,25
